,Accuracy,Avg Cross Entropy Loss,epoch,time_taken
0,0.4777708333333333,2.188830614089966,0,144.06553673744202
1,0.6755,1.9845607280731201,1,141.80420446395874
2,0.7334166666666667,1.8834807872772217,2,143.83586812019348
3,0.7475625,1.831825852394104,3,143.71471691131592
4,0.7594166666666666,1.8003838062286377,4,144.48607993125916
5,0.7691875,1.777971625328064,5,143.5862214565277
6,0.777125,1.7616666555404663,6,142.04284715652466
7,0.7833125,1.7478998899459839,7,142.8571276664734
8,0.7875,1.7375595569610596,8,143.22246766090393
9,0.793875,1.7273576259613037,9,144.65316438674927
10,0.7973541666666667,1.720346212387085,10,145.43583464622498
11,0.8018541666666666,1.7130646705627441,11,145.07511496543884
12,0.8055416666666667,1.7064474821090698,12,145.26971244812012
13,0.8103958333333333,1.7001231908798218,13,145.37167596817017
14,0.8130625,1.6954301595687866,14,145.83265662193298
15,0.8155208333333334,1.6912142038345337,15,145.51009464263916
16,0.8198958333333334,1.6869759559631348,16,145.34365272521973
17,0.8223541666666667,1.6823114156723022,17,146.12039422988892
18,0.8234791666666667,1.6796663999557495,18,145.2676408290863
19,0.8259791666666667,1.6758036613464355,19,144.11897206306458
20,0.8289375,1.6726301908493042,20,145.29174327850342
21,0.8317708333333333,1.669447898864746,21,144.96288204193115
22,0.8325416666666666,1.6669921875,22,145.27378869056702
23,0.834125,1.664514183998108,23,145.46057510375977
24,0.8363958333333333,1.6616225242614746,24,146.19687962532043
25,0.8383541666666666,1.659773588180542,25,145.27134585380554
26,0.8399375,1.6569669246673584,26,144.92866396903992
27,0.8405416666666666,1.6562929153442383,27,145.27156829833984
28,0.8409791666666667,1.6539592742919922,28,145.97507405281067
29,0.8434166666666667,1.6520836353302002,29,145.7981595993042
30,0.8435833333333334,1.6508797407150269,30,146.46539616584778
31,0.84475,1.649269700050354,31,146.83635568618774
32,0.8463125,1.647668480873108,32,144.8484091758728
33,0.8472083333333333,1.6457659006118774,33,145.3684160709381
34,0.8477291666666666,1.6448814868927002,34,145.9541392326355
35,0.8494583333333333,1.6428704261779785,35,146.62489652633667
36,0.8509166666666667,1.6417396068572998,36,147.1620533466339
37,0.8514375,1.640339732170105,37,146.9245593547821
38,0.8518125,1.6395490169525146,38,147.1523175239563
39,0.8523541666666666,1.6382153034210205,39,147.55681848526
40,0.8534375,1.6375011205673218,40,147.83132696151733
41,0.8556458333333333,1.6357210874557495,41,148.45356106758118
42,0.8553333333333333,1.6350418329238892,42,147.5853259563446
43,0.8560416666666667,1.6341533660888672,43,148.09626173973083
44,0.8567291666666667,1.6328312158584595,44,147.7544424533844
45,0.85775,1.6314728260040283,45,148.12927198410034
46,0.8581041666666667,1.6314340829849243,46,146.52824234962463
47,0.8595208333333333,1.6298447847366333,47,147.58896207809448
48,0.8596458333333333,1.6295772790908813,48,147.24991703033447
49,0.8607916666666666,1.6287509202957153,49,146.98090243339539
50,0.8613958333333334,1.6274900436401367,50,147.01754093170166
51,0.8613541666666666,1.6272934675216675,51,147.15507626533508
52,0.8616875,1.626162052154541,52,147.00058960914612
53,0.8628333333333333,1.6253830194473267,53,147.87584233283997
54,0.8628541666666667,1.6248372793197632,54,147.79020762443542
55,0.8648541666666667,1.6234861612319946,55,147.21000385284424
56,0.8641666666666666,1.6232264041900635,56,147.99051189422607
57,0.8643541666666666,1.6224900484085083,57,147.4917516708374
58,0.8648333333333333,1.621587872505188,58,148.19221591949463
59,0.8676875,1.6203144788742065,59,147.36634922027588
60,0.8668125,1.6203806400299072,60,148.32808923721313
61,0.8672083333333334,1.6192840337753296,61,147.2283492088318
62,0.8672916666666667,1.6194626092910767,62,147.09151363372803
63,0.8683958333333334,1.6184701919555664,63,147.13561272621155
64,0.86875,1.61811363697052,64,147.12820744514465
65,0.8690833333333333,1.6173170804977417,65,147.79174995422363
66,0.8696458333333333,1.6165459156036377,66,147.26047539710999
67,0.8701666666666666,1.61616849899292,67,147.47807455062866
68,0.8706875,1.6161051988601685,68,147.61803698539734
69,0.8697708333333334,1.615363597869873,69,148.07188415527344
70,0.8717291666666667,1.6142933368682861,70,147.39367628097534
71,0.8714166666666666,1.614209771156311,71,147.48578190803528
72,0.8713958333333334,1.6138123273849487,72,148.2184705734253
73,0.8717291666666667,1.613301157951355,73,148.55403852462769
74,0.8730416666666667,1.6126863956451416,74,147.6921579837799
75,0.8726458333333333,1.6121946573257446,75,147.8122947216034
76,0.8728333333333333,1.611668348312378,76,147.68878507614136
77,0.8733541666666667,1.6112592220306396,77,147.73989009857178
78,0.8743125,1.610478401184082,78,147.92703771591187
79,0.8753125,1.6091678142547607,79,147.81343388557434
