,Accuracy,Avg Cross Entropy Loss,epoch,time_taken
0,0.3084,2.2214040756225586,0,13.529336214065552
1,0.423125,2.115659236907959,1,12.544842004776001
2,0.448875,2.0712454319000244,2,12.35156798362732
3,0.4592,2.0490522384643555,3,11.684793710708618
4,0.468225,2.0340778827667236,4,11.61875581741333
5,0.47625,2.0221714973449707,5,11.953211545944214
6,0.479325,2.015347480773926,6,11.562540054321289
7,0.487075,2.0071120262145996,7,12.584619522094727
8,0.488825,2.0006930828094482,8,11.676645278930664
9,0.495225,1.9958765506744385,9,11.601685047149658
10,0.497175,1.9913311004638672,10,11.632404327392578
11,0.49885,1.9886882305145264,11,11.619217157363892
12,0.502875,1.9840562343597412,12,11.70696759223938
13,0.501325,1.982568383216858,13,12.070617914199829
14,0.505575,1.979292392730713,14,11.63466191291809
15,0.506125,1.9765830039978027,15,11.649874687194824
16,0.511575,1.9721297025680542,16,11.751410722732544
17,0.5122,1.9711905717849731,17,11.594255447387695
18,0.5149,1.9691798686981201,18,11.580508947372437
19,0.5143,1.9674197435379028,19,11.620857000350952
20,0.51785,1.964077115058899,20,11.734696626663208
21,0.518075,1.963392972946167,21,12.479392528533936
22,0.52035,1.960375189781189,22,11.776575088500977
23,0.52015,1.9602959156036377,23,11.51889419555664
24,0.519925,1.9594117403030396,24,11.673560857772827
25,0.524375,1.9568318128585815,25,11.579814672470093
26,0.525425,1.954495906829834,26,11.546848773956299
27,0.527925,1.9530588388442993,27,11.509735107421875
28,0.526975,1.9530564546585083,28,11.87793254852295
29,0.52855,1.952126383781433,29,11.618565320968628
30,0.529175,1.949838638305664,30,11.513129472732544
31,0.5306,1.9487230777740479,31,11.501209020614624
32,0.53,1.9482170343399048,32,11.6904456615448
33,0.532475,1.946102499961853,33,11.591061115264893
34,0.5346,1.9448097944259644,34,11.703551769256592
35,0.536325,1.9430185556411743,35,11.949039697647095
36,0.538025,1.9416338205337524,36,12.144747972488403
37,0.536975,1.9430898427963257,37,11.57291293144226
38,0.534425,1.94212007522583,38,12.469893217086792
39,0.539675,1.939387321472168,39,11.531857967376709
40,0.53835,1.939305305480957,40,12.064950227737427
41,0.540425,1.9384187459945679,41,12.026934623718262
42,0.540125,1.9384685754776,42,11.56243371963501
43,0.5432,1.9356800317764282,43,11.575771808624268
44,0.542425,1.935572624206543,44,11.967970609664917
45,0.541925,1.9351956844329834,45,11.6731858253479
46,0.54325,1.9338300228118896,46,11.685288667678833
47,0.54315,1.9333875179290771,47,11.664830207824707
