,Accuracy,Avg Cross Entropy Loss,epoch,time_taken
0,0.5148125,2.084073305130005,0,18.42677092552185
1,0.6588541666666666,1.8847652673721313,1,15.97346544265747
2,0.6974166666666667,1.826534390449524,2,16.961797952651978
3,0.7159375,1.7939260005950928,3,16.09286403656006
4,0.7280416666666667,1.774594783782959,4,16.331899881362915
5,0.7345,1.7626856565475464,5,16.0392644405365
6,0.7401458333333333,1.7534945011138916,6,17.0117027759552
7,0.747625,1.7440741062164307,7,17.20875120162964
8,0.7494166666666666,1.7386250495910645,8,16.29367184638977
9,0.7547916666666666,1.7320350408554077,9,16.13574481010437
10,0.7569375,1.7283539772033691,10,16.285627841949463
11,0.764375,1.7218842506408691,11,16.116017818450928
12,0.7646875,1.7189931869506836,12,16.700315475463867
13,0.7662708333333333,1.7165926694869995,13,16.096871614456177
14,0.76925,1.7128125429153442,14,16.063827753067017
15,0.7717083333333333,1.7105997800827026,15,16.28695058822632
16,0.77275,1.7063442468643188,16,16.051485776901245
17,0.7765625,1.7035058736801147,17,16.693547010421753
18,0.7785208333333333,1.7010186910629272,18,18.236191272735596
19,0.7799375,1.6991596221923828,19,16.2343533039093
20,0.7829166666666667,1.69627845287323,20,15.982501983642578
21,0.7858125,1.6931833028793335,21,16.283299684524536
22,0.7850416666666666,1.6927486658096313,22,16.147660732269287
23,0.788125,1.690112590789795,23,16.304265022277832
24,0.789,1.688875675201416,24,16.80288052558899
25,0.7919166666666667,1.6866143941879272,25,17.148072719573975
26,0.7942708333333334,1.6837255954742432,26,16.054860591888428
27,0.7944583333333334,1.6833915710449219,27,16.342958450317383
28,0.7956875,1.6818504333496094,28,16.12815499305725
29,0.7964375,1.6811554431915283,29,16.058752059936523
30,0.7983541666666667,1.6793781518936157,30,17.67635941505432
31,0.7993541666666667,1.6771996021270752,31,16.458297967910767
32,0.8019791666666667,1.6748322248458862,32,29.59719967842102
33,0.8029791666666667,1.6735270023345947,33,16.022950649261475
34,0.802375,1.673703908920288,34,16.222047090530396
35,0.8041458333333333,1.6727300882339478,35,16.99408793449402
36,0.8045833333333333,1.6711831092834473,36,17.252968549728394
37,0.8064166666666667,1.6692594289779663,37,16.22773289680481
38,0.80725,1.6686218976974487,38,16.169803380966187
39,0.8074583333333333,1.6678698062896729,39,16.023054361343384
40,0.8100208333333333,1.6659562587738037,40,16.08336067199707
41,0.8115625,1.6645132303237915,41,16.84160876274109
42,0.8121041666666666,1.6641238927841187,42,18.296008586883545
43,0.8140833333333334,1.6623834371566772,43,16.05212640762329
44,0.81425,1.6615180969238281,44,16.189445734024048
45,0.8130833333333334,1.6617717742919922,45,16.228577375411987
46,0.8181041666666666,1.6583549976348877,46,16.10771679878235
47,0.8194583333333333,1.6571482419967651,47,16.908626079559326
48,0.8161458333333333,1.6582239866256714,48,15.997356176376343
49,0.8172708333333333,1.657191514968872,49,17.521084785461426
50,0.8194375,1.6556339263916016,50,16.22444486618042
51,0.8200416666666667,1.6551717519760132,51,16.16983389854431
52,0.8197708333333333,1.655277967453003,52,16.06050753593445
53,0.8212916666666666,1.6524769067764282,53,16.823376417160034
54,0.8232708333333333,1.6520718336105347,54,16.017139673233032
55,0.8233333333333334,1.651242971420288,55,16.10448145866394
56,0.8231666666666667,1.6510868072509766,56,16.229387998580933
57,0.8228333333333333,1.6501224040985107,57,16.524606466293335
58,0.824375,1.6497324705123901,58,16.218132734298706
59,0.8279166666666666,1.6473263502120972,59,16.733318328857422
60,0.8273958333333333,1.6472618579864502,60,16.099016904830933
61,0.8281458333333334,1.6467022895812988,61,16.21063995361328
62,0.8295416666666666,1.6452564001083374,62,17.08743643760681
63,0.8278333333333333,1.646264672279358,63,15.977656841278076
64,0.830375,1.6448222398757935,64,16.078306436538696
65,0.829875,1.6447107791900635,65,16.670870304107666
66,0.83125,1.6431275606155396,66,16.846440076828003
67,0.8321666666666667,1.6429733037948608,67,16.120800256729126
68,0.8327083333333334,1.6418333053588867,68,16.02740979194641
69,0.8316458333333333,1.64162015914917,69,16.26762366294861
70,0.8325625,1.6407948732376099,70,16.191730260849
71,0.8351666666666666,1.6387771368026733,71,16.216243982315063
72,0.8340208333333333,1.6387532949447632,72,16.947182416915894
73,0.8353958333333333,1.637967586517334,73,16.048302173614502
74,0.8356458333333333,1.6384029388427734,74,16.237195253372192
75,0.8384375,1.635690450668335,75,16.097489833831787
76,0.8365416666666666,1.6368329524993896,76,16.266778469085693
77,0.8372291666666667,1.6364915370941162,77,16.381750345230103
78,0.8378333333333333,1.6358803510665894,78,16.448012351989746
79,0.8399583333333334,1.6345264911651611,79,16.74530577659607
80,0.8402291666666667,1.6334481239318848,80,16.42486262321472
81,0.83775,1.6349406242370605,81,16.065105676651
82,0.8415208333333334,1.6330870389938354,82,16.17740774154663
83,0.8405833333333333,1.6330534219741821,83,16.04115128517151
84,0.8430833333333333,1.631400227546692,84,18.041030645370483
85,0.8420625,1.6309391260147095,85,16.268979787826538
86,0.8414375,1.6306732892990112,86,16.12164855003357
87,0.8432083333333333,1.630158543586731,87,16.373510360717773
88,0.844125,1.628997564315796,88,17.169684886932373
89,0.8440625,1.6301649808883667,89,16.437706232070923
90,0.8440208333333333,1.6291255950927734,90,16.460089206695557
91,0.844,1.6286922693252563,91,16.097439289093018
92,0.8449166666666666,1.6279213428497314,92,16.360095024108887
93,0.8466041666666667,1.6266720294952393,93,16.13008689880371
94,0.84475,1.6276741027832031,94,16.07990312576294
95,0.845375,1.626771330833435,95,16.17231297492981
96,0.8464791666666667,1.6269338130950928,96,16.528520345687866
97,0.847375,1.6250321865081787,97,16.502301454544067
98,0.8465625,1.625389814376831,98,16.699570894241333
99,0.8482916666666667,1.6240885257720947,99,16.366162061691284
100,0.8473541666666666,1.6249887943267822,100,16.14322805404663
101,0.8478125,1.6251329183578491,101,16.198137521743774
102,0.851125,1.623112678527832,102,17.498844385147095
103,0.8491041666666667,1.6230512857437134,103,16.167868852615356
104,0.8505625,1.6218260526657104,104,16.189358472824097
105,0.8518333333333333,1.6205730438232422,105,16.303738117218018
106,0.8498958333333333,1.622151255607605,106,16.103451251983643
107,0.851625,1.620281457901001,107,16.274935722351074
108,0.8525416666666666,1.619644045829773,108,16.71168804168701
109,0.8502291666666667,1.6215001344680786,109,16.16727113723755
110,0.8535208333333333,1.6196913719177246,110,16.150912761688232
111,0.853125,1.6196461915969849,111,16.33501648902893
112,0.8532708333333333,1.6193636655807495,112,16.25532364845276
113,0.8529375,1.6195310354232788,113,16.185382604599
114,0.8548125,1.6181120872497559,114,18.148447275161743
115,0.8536666666666667,1.6184288263320923,115,16.347044944763184
116,0.8543333333333333,1.6175861358642578,116,16.031851291656494
117,0.8549791666666666,1.6166565418243408,117,16.202895879745483
118,0.8545625,1.6170543432235718,118,16.101004362106323
119,0.8555833333333334,1.6167913675308228,119,16.12497329711914
120,0.8559375,1.6157876253128052,120,16.76635432243347
121,0.8581041666666667,1.6145738363265991,121,16.090063095092773
122,0.8574166666666667,1.6150665283203125,122,16.121243000030518
123,0.8583333333333333,1.613826036453247,123,16.212326765060425
124,0.8566458333333333,1.6152493953704834,124,17.09836983680725
125,0.8559791666666666,1.615319013595581,125,16.290493726730347
126,0.856875,1.6141228675842285,126,18.753820419311523
127,0.8579166666666667,1.6141084432601929,127,17.520299196243286
128,0.8596875,1.6124440431594849,128,15.994269847869873
129,0.860375,1.6122950315475464,129,16.026917219161987
130,0.8606458333333333,1.6121832132339478,130,16.43414807319641
131,0.85875,1.6128541231155396,131,16.137078523635864
132,0.8607708333333334,1.6109718084335327,132,17.056938886642456
133,0.8617291666666667,1.6107176542282104,133,16.109437465667725
134,0.860625,1.6114580631256104,134,16.281171560287476
135,0.8620625,1.609795093536377,135,16.21940517425537
136,0.8603541666666666,1.6108676195144653,136,16.098388195037842
137,0.8625,1.6095328330993652,137,15.944864273071289
138,0.8620416666666667,1.6100201606750488,138,16.882184267044067
139,0.8623333333333333,1.6088240146636963,139,16.253710985183716
140,0.8612291666666667,1.6097794771194458,140,16.262218713760376
141,0.8632708333333333,1.6088314056396484,141,16.94708013534546
142,0.8620833333333333,1.6091153621673584,142,16.30715036392212
143,0.8647916666666666,1.607608437538147,143,16.249091148376465
