,Accuracy,Avg Cross Entropy Loss,epoch,time_taken
0,0.5505,2.0415093898773193,0,20.550769329071045
1,0.6886666666666666,1.847946286201477,1,19.06227707862854
2,0.713,1.7999374866485596,2,18.337292671203613
3,0.7249791666666666,1.777914047241211,3,18.707358598709106
4,0.7343125,1.7617284059524536,4,18.463548183441162
5,0.7425208333333333,1.750141978263855,5,18.172993659973145
6,0.7480833333333333,1.7421001195907593,6,18.195561170578003
7,0.7515833333333334,1.7355774641036987,7,18.221252918243408
8,0.7570625,1.7290027141571045,8,18.34106707572937
9,0.7594791666666667,1.7256927490234375,9,18.980449438095093
10,0.7619791666666667,1.7204862833023071,10,18.491052865982056
11,0.7655208333333333,1.7161020040512085,11,18.21415090560913
12,0.7647291666666667,1.7148630619049072,12,18.677114725112915
13,0.77075,1.7106857299804688,13,19.157021284103394
14,0.7721875,1.7074897289276123,14,19.079917907714844
15,0.7753541666666667,1.7045950889587402,15,19.296459674835205
16,0.7782083333333333,1.702230453491211,16,18.993510484695435
17,0.7794791666666666,1.6997922658920288,17,18.60437321662903
18,0.7823125,1.6970558166503906,18,18.55042862892151
19,0.7815416666666667,1.6963486671447754,19,19.361154556274414
20,0.7833958333333333,1.6942309141159058,20,19.45639681816101
21,0.7857083333333333,1.6921035051345825,21,18.54894518852234
22,0.7884583333333334,1.6891593933105469,22,18.490946769714355
23,0.788125,1.6886998414993286,23,19.20950746536255
24,0.79075,1.6863785982131958,24,19.047461986541748
25,0.7902916666666666,1.6865825653076172,25,18.37517809867859
26,0.7926875,1.6845670938491821,26,18.251699686050415
27,0.793625,1.6834605932235718,27,18.293992280960083
28,0.7947916666666667,1.6812645196914673,28,18.246270418167114
29,0.79725,1.6798235177993774,29,18.831767082214355
30,0.7986666666666666,1.6778119802474976,30,18.6225905418396
31,0.7991458333333333,1.6773453950881958,31,18.632559061050415
32,0.8012291666666667,1.675851583480835,32,18.58261513710022
33,0.8002916666666666,1.675430178642273,33,18.695703744888306
34,0.8042916666666666,1.672257661819458,34,18.537649393081665
35,0.8035,1.6723147630691528,35,19.514971256256104
36,0.8047083333333334,1.6703215837478638,36,18.64166760444641
37,0.8069166666666666,1.6694660186767578,37,19.43229341506958
38,0.8068125,1.6681394577026367,38,17.71484661102295
39,0.80725,1.6683720350265503,39,17.64903235435486
40,0.807625,1.6667490005493164,40,18.47994065284729
41,0.8091875,1.665888786315918,41,18.05688214302063
42,0.8097291666666667,1.66551673412323,42,17.846922159194946
43,0.81125,1.6650171279907227,43,18.481358766555786
