,Accuracy,Avg Cross Entropy Loss,epoch,time_taken
0,0.282225,2.227095365524292,0,15.793430805206299
1,0.418775,2.1185896396636963,1,15.02488923072815
2,0.4494,2.0693938732147217,2,13.725638389587402
3,0.464875,2.0431907176971436,3,13.949044466018677
4,0.4738,2.0262303352355957,4,14.445642232894897
5,0.4825,2.014472246170044,5,14.744812488555908
6,0.49015,2.0034101009368896,6,13.816550493240356
7,0.497075,1.9954956769943237,7,13.915087699890137
8,0.501,1.9892228841781616,8,13.721040725708008
9,0.504775,1.983549952507019,9,13.721100807189941
10,0.508775,1.9779582023620605,10,13.791701555252075
11,0.5099,1.9743255376815796,11,15.120869159698486
12,0.516075,1.9697593450546265,12,13.677095890045166
13,0.5178,1.966100811958313,13,13.773879766464233
14,0.519825,1.9623111486434937,14,13.780956268310547
15,0.5245,1.958847999572754,15,13.859442949295044
16,0.5242,1.9563003778457642,16,13.77047348022461
17,0.5279,1.9532159566879272,17,13.786285400390625
18,0.531175,1.9501335620880127,18,14.18527889251709
19,0.530775,1.9490742683410645,19,13.789538145065308
20,0.53555,1.9449692964553833,20,13.730056762695312
21,0.536425,1.9433064460754395,21,13.777151584625244
22,0.538375,1.9415134191513062,22,14.710848331451416
23,0.539225,1.939640998840332,23,13.960456848144531
24,0.54305,1.9361828565597534,24,14.730937719345093
25,0.5418,1.9361687898635864,25,14.514868259429932
26,0.545225,1.933334231376648,26,15.170905590057373
27,0.54955,1.9304322004318237,27,13.938848972320557
28,0.548125,1.9290039539337158,28,13.886022090911865
29,0.5495,1.9284439086914062,29,13.875978946685791
30,0.54865,1.9277827739715576,30,13.903075456619263
31,0.553,1.924736499786377,31,14.197809934616089
32,0.553,1.9236506223678589,32,13.888364315032959
33,0.554525,1.9221025705337524,33,13.775066137313843
34,0.560525,1.9183789491653442,34,13.778874158859253
35,0.5598,1.9189306497573853,35,13.803164958953857
36,0.563125,1.9148848056793213,36,13.698152542114258
37,0.561825,1.9163964986801147,37,13.70646071434021
38,0.5624,1.914162516593933,38,13.865192651748657
39,0.566375,1.9124051332473755,39,14.446296453475952
40,0.567,1.9113001823425293,40,14.676917552947998
41,0.566675,1.9098775386810303,41,14.383833169937134
42,0.5698,1.9084892272949219,42,13.811229705810547
43,0.569075,1.9087716341018677,43,13.87034821510315
44,0.5691,1.9084175825119019,44,13.805853843688965
45,0.57295,1.9049912691116333,45,14.062106609344482
46,0.57185,1.9041800498962402,46,14.844809770584106
47,0.57545,1.9024245738983154,47,13.77336573600769
48,0.57775,1.90153968334198,48,13.785135269165039
49,0.576775,1.900747299194336,49,13.684041261672974
50,0.57905,1.8988617658615112,50,13.719687938690186
51,0.580525,1.8968720436096191,51,13.686219453811646
52,0.5782,1.8983038663864136,52,14.017110347747803
53,0.577775,1.898171305656433,53,13.800087213516235
54,0.5814,1.8968725204467773,54,13.710466384887695
55,0.580775,1.8944164514541626,55,13.749875545501709
56,0.58425,1.8937796354293823,56,14.784132480621338
57,0.5835,1.8933815956115723,57,14.538953304290771
58,0.584475,1.8916832208633423,58,13.74084997177124
59,0.586325,1.8909623622894287,59,14.174020290374756
60,0.587975,1.889161467552185,60,14.0091073513031
61,0.588075,1.8888239860534668,61,14.86896276473999
62,0.5871,1.8901073932647705,62,13.757920742034912
63,0.5898,1.8876904249191284,63,13.679942607879639
64,0.59215,1.8860228061676025,64,13.883145570755005
65,0.5932,1.8849213123321533,65,13.74540090560913
66,0.5923,1.8851425647735596,66,13.949836254119873
67,0.594025,1.882644534111023,67,13.684422492980957
68,0.594275,1.8824117183685303,68,13.890535116195679
69,0.59495,1.8832004070281982,69,13.762116193771362
70,0.59685,1.8812928199768066,70,13.66852355003357
71,0.595775,1.8817263841629028,71,14.593770742416382
72,0.599775,1.8793294429779053,72,13.973989248275757
73,0.596225,1.8812240362167358,73,14.07918381690979
74,0.59685,1.8804349899291992,74,14.442121982574463
75,0.598925,1.8778210878372192,75,14.43059229850769
76,0.6011,1.877626895904541,76,14.019911766052246
77,0.5978,1.8782482147216797,77,13.724975109100342
78,0.598975,1.876999020576477,78,13.674926519393921
79,0.60295,1.8753435611724854,79,13.70881199836731
80,0.603925,1.8738878965377808,80,14.422247648239136
81,0.60345,1.8733614683151245,81,13.66030240058899
82,0.60605,1.8722429275512695,82,13.663120031356812
83,0.604025,1.8723351955413818,83,13.741841077804565
84,0.605075,1.8711105585098267,84,13.838754892349243
85,0.609325,1.8688815832138062,85,13.649692296981812
86,0.608825,1.86905038356781,86,14.545004606246948
87,0.60945,1.8686013221740723,87,14.094842910766602
88,0.608725,1.8682910203933716,88,13.928755283355713
89,0.610325,1.8672486543655396,89,13.764228105545044
90,0.610975,1.8657042980194092,90,13.86305546760559
91,0.6089,1.8687037229537964,91,14.794245719909668
92,0.61055,1.8660683631896973,92,14.847821950912476
93,0.609625,1.8671849966049194,93,13.719565868377686
94,0.613,1.8647589683532715,94,14.203696250915527
95,0.614825,1.8634222745895386,95,13.562583684921265
96,0.61465,1.8628627061843872,96,13.552077770233154
97,0.612975,1.8637285232543945,97,13.578768968582153
98,0.614075,1.8632069826126099,98,13.564099311828613
99,0.615325,1.8607771396636963,99,13.564595937728882
100,0.615025,1.8617968559265137,100,13.576639652252197
101,0.61645,1.8603506088256836,101,14.299213409423828
102,0.616875,1.8604962825775146,102,13.58615779876709
103,0.61725,1.8600964546203613,103,13.580347299575806
