,Accuracy,Avg Cross Entropy Loss,epoch,time_taken
0,0.284425,2.2307612895965576,0,11.61129879951477
1,0.407825,2.131734609603882,1,9.753342628479004
2,0.4323,2.088181495666504,2,9.62334418296814
3,0.446025,2.0641062259674072,3,9.737375974655151
4,0.4555,2.04947566986084,4,10.112337827682495
5,0.46305,2.0376639366149902,5,9.637295007705688
6,0.46905,2.0292704105377197,6,9.982935905456543
7,0.471925,2.021543264389038,7,9.950413465499878
8,0.47685,2.015129327774048,8,9.750276565551758
9,0.480675,2.010615348815918,9,9.617759227752686
10,0.481675,2.006295919418335,10,9.596498250961304
11,0.487,2.0028462409973145,11,9.654484510421753
12,0.490025,1.9973599910736084,12,9.596200466156006
13,0.49045,1.9959052801132202,13,10.161799907684326
14,0.494275,1.9919075965881348,14,9.732776165008545
15,0.497625,1.9882248640060425,15,9.57720398902893
16,0.49975,1.9865169525146484,16,9.599637269973755
17,0.498175,1.9849779605865479,17,9.657870531082153
18,0.5023,1.981523036956787,18,9.884639978408813
19,0.504625,1.9788026809692383,19,10.289623260498047
20,0.50445,1.9783813953399658,20,9.591564416885376
21,0.507575,1.9764878749847412,21,9.585821390151978
22,0.507725,1.9742892980575562,22,9.738720893859863
23,0.506925,1.974684238433838,23,10.8287513256073
24,0.5134,1.9701285362243652,24,9.60797667503357
25,0.509975,1.9705586433410645,25,9.629051685333252
26,0.513475,1.9684199094772339,26,9.601803302764893
27,0.51175,1.9674265384674072,27,9.789735317230225
28,0.5156,1.9652820825576782,28,9.620616674423218
29,0.517925,1.9632757902145386,29,9.565856218338013
30,0.519275,1.9621738195419312,30,9.596069574356079
31,0.518125,1.9618351459503174,31,9.600170850753784
32,0.518825,1.9600845575332642,32,10.425245761871338
33,0.519,1.9604824781417847,33,9.654836654663086
34,0.523175,1.9570661783218384,34,9.576145648956299
35,0.52,1.9590290784835815,35,9.63675856590271
36,0.5241,1.9549379348754883,36,9.627010107040405
37,0.5254,1.9532091617584229,37,9.654541015625
38,0.526275,1.954493522644043,38,9.638436079025269
39,0.5254,1.9528234004974365,39,9.60633111000061
40,0.52815,1.9519855976104736,40,9.59750509262085
41,0.5259,1.9528334140777588,41,10.207138299942017
42,0.53115,1.9495171308517456,42,10.207749128341675
43,0.52605,1.9509962797164917,43,9.824270725250244
44,0.530675,1.9474451541900635,44,9.645544290542603
45,0.529275,1.9486010074615479,45,9.590009212493896
