,Accuracy,Avg Cross Entropy Loss,epoch,time_taken
88,0.5654,1.9132499694824219,88,8.126412868499756
89,0.569625,1.9096028804779053,89,8.140243291854858
90,0.566575,1.9118735790252686,90,8.241943359375
91,0.567,1.9114335775375366,91,8.166415452957153
92,0.57075,1.9089064598083496,92,8.217204809188843
93,0.5659,1.9111876487731934,93,8.671735525131226
94,0.5695,1.9081851243972778,94,9.022924184799194
95,0.573325,1.9068474769592285,95,8.598259449005127
96,0.572,1.9075425863265991,96,8.023983716964722
97,0.57065,1.9080724716186523,97,8.008991241455078
98,0.574075,1.9065513610839844,98,8.070597887039185
99,0.572825,1.9073872566223145,99,8.07567572593689
100,0.571875,1.9060330390930176,100,8.090753078460693
101,0.572725,1.9063105583190918,101,8.06415843963623
102,0.57285,1.9058105945587158,102,8.422489881515503
103,0.57325,1.9053596258163452,103,8.472687721252441
104,0.573,1.9056916236877441,104,8.75536298751831
105,0.575575,1.904489278793335,105,8.159194469451904
106,0.5782,1.9020864963531494,106,8.984539270401001
107,0.57655,1.9029054641723633,107,8.07895565032959
108,0.57665,1.90255606174469,108,8.13047456741333
109,0.5789,1.9011585712432861,109,8.056241989135742
110,0.574025,1.9030272960662842,110,8.216634035110474
111,0.57605,1.9018616676330566,111,8.075684785842896
112,0.577825,1.901227355003357,112,8.096609830856323
113,0.579125,1.9012374877929688,113,8.056134223937988
114,0.57795,1.9011832475662231,114,8.04000997543335
115,0.578275,1.9012525081634521,115,8.115760087966919
116,0.57635,1.902383804321289,116,8.63613224029541
117,0.578775,1.9007927179336548,117,8.107924699783325
118,0.577675,1.9017244577407837,118,8.144612312316895
119,0.5789,1.8992515802383423,119,8.153204441070557
120,0.580425,1.8989230394363403,120,8.137803077697754
121,0.57895,1.8999640941619873,121,8.210489988327026
122,0.5793,1.8985625505447388,122,8.981265783309937
123,0.58015,1.8982659578323364,123,8.753635883331299
124,0.57975,1.8991820812225342,124,8.11807656288147
125,0.5799,1.898293137550354,125,8.10319995880127
126,0.5806,1.897790789604187,126,8.211799383163452
127,0.58065,1.8980523347854614,127,8.904305458068848
128,0.58225,1.8964531421661377,128,8.250113725662231
129,0.5833,1.89517343044281,129,8.185242414474487
130,0.582925,1.8959888219833374,130,8.872981786727905
131,0.5814,1.8966363668441772,131,8.559696435928345
132,0.583475,1.8963085412979126,132,8.163711071014404
133,0.581625,1.8961373567581177,133,8.088983058929443
134,0.584675,1.8946640491485596,134,8.017984867095947
135,0.58165,1.8960973024368286,135,8.096488237380981
136,0.58315,1.894755244255066,136,8.072175741195679
137,0.581725,1.895525336265564,137,8.114085912704468
138,0.585575,1.8935611248016357,138,8.968694686889648
139,0.582875,1.8942451477050781,139,8.180195569992065
140,0.585475,1.8938853740692139,140,8.057738780975342
141,0.584075,1.894372820854187,141,8.164299011230469
